Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Processor36,Processor37,Processor38,Processor39,Processor40,Processor41,Processor42,Processor43,Processor44,Processor45,Processor46,Processor47,Processor48,Processor49,Processor50,Processor51,Processor52,Processor53,Processor54,Processor55,Processor56,Processor57,Processor58,Processor59,Processor60,Processor61,Processor62,Processor63,Processor64,Processor65,Processor66,Processor67,Processor68,Processor69,Processor70,Processor71,Processor72,Processor73,Processor74,Processor75,Processor76,Processor77,Processor78,Processor79,Processor80,Processor81,Processor82,Processor83,Processor84,Processor85,Processor86,Processor87,Processor88,Processor89,Processor90,Processor91,Processor92,Processor93,Processor94,Processor95,Processor96,Processor97,Processor98,Processor99,Processor100,Processor101,Processor102,Processor103,Processor104,Processor105,Processor106,Processor107,Processor108,Processor109,Processor110,Processor111,Processor112,Processor113,Processor114,Processor115,Processor116,Processor117,Processor118,Processor119,Processor120,Processor121,Processor122,Processor123,Processor124,Processor125,Processor126,Processor127,Processor128,Processor129,Processor130,Processor131,Processor132,Processor133,Processor134,Processor135,Processor136,Processor137,Processor138,Processor139,Processor140,Processor141,Processor142,Processor143,Total,Max
162,30,124,0,0,0,0,0,164,164,0,178,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,18,0,0,30,0,124,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,20,0,0,14,104,20,0,0,0,0,0,0,0,0,0,14,0,192,192,0,0,0,24,0,78,0,0,0,12,0,24,78,0,0,0,202,0,0,0,98,0,0,0,0,0,12,98,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,2,170,0,224,3308,224
163,0,0,100,0,106,138,0,0,0,198,0,0,0,0,0,198,100,0,0,138,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,82,0,0,0,0,156,82,0,0,0,0,0,0,0,0,0,0,106,0,0,106,0,0,0,0,0,0,0,36,66,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,66,0,0,36,0,0,0,110,44,0,0,0,0,0,0,0,88,0,82,0,0,0,88,28,0,82,106,0,0,0,0,110,0,0,0,106,0,28,0,0,186,44,186,3632,198
164,0,114,0,158,0,0,0,0,0,0,0,0,158,0,0,196,196,0,0,0,0,0,0,0,124,0,114,50,50,0,4,0,0,4,124,0,0,22,0,0,0,0,78,0,86,0,0,0,0,70,22,0,0,86,0,78,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,48,54,116,182,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,122,0,0,132,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,3112,196
165,0,110,0,0,0,0,0,0,194,94,0,0,94,0,0,194,118,0,0,118,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,70,0,0,88,0,0,0,0,0,0,0,88,0,52,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,112,0,0,34,0,0,0,0,0,112,200,0,0,0,0,0,0,0,0,0,34,0,0,0,0,102,102,90,0,0,54,0,0,0,0,136,0,0,0,90,152,0,0,0,136,108,0,152,54,0,0,70,0,0,0,70,108,0,0,0,0,3568,200
166,68,30,0,0,0,0,0,0,0,0,0,0,192,0,0,192,30,0,0,0,0,0,0,68,0,2,0,2,0,70,0,0,70,24,0,24,0,0,72,0,0,0,0,0,72,0,0,144,0,0,20,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,20,0,0,144,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,82,0,0,0,154,76,188,0,0,0,0,0,0,188,0,0,0,154,0,0,0,76,0,0,0,0,0,0,82,0,0,0,0,0,2268,192
167,0,0,0,0,0,0,0,0,106,0,0,0,52,0,0,0,106,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,194,0,46,34,0,0,194,0,0,0,0,0,0,0,0,78,100,0,0,0,0,0,0,0,204,0,0,178,78,0,0,100,0,0,0,178,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,200,0,200,0,172,96,0,0,96,0,0,0,0,0,0,0,0,0,172,0,144,3208,204
168,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,52,0,114,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,14,0,0,0,118,6,6,0,0,0,0,0,0,0,0,118,0,14,0,0,134,0,142,0,146,0,0,196,0,0,226,0,20,0,0,0,0,0,0,0,0,0,0,226,142,0,0,196,0,0,0,0,0,0,20,146,0,0,0,0,0,0,0,0,0,0,186,0,0,92,0,0,12,192,0,192,0,186,0,0,0,0,0,0,0,0,0,0,92,0,12,0,0,0,3300,226
169,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,86,0,0,0,0,50,134,86,80,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,120,0,0,0,0,120,52,0,0,0,0,0,0,80,0,0,0,0,0,166,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,98,0,0,0,0,108,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,98,0,0,0,0,108,2520,226
170,0,0,0,0,52,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,8,0,0,0,78,8,0,0,32,52,0,0,0,0,0,0,0,0,156,0,68,0,160,0,0,0,0,0,0,160,0,0,0,0,142,0,0,142,0,0,0,68,156,0,0,0,0,0,0,0,198,0,214,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,14,0,0,0,18,214,0,0,0,14,0,0,0,0,0,84,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,84,0,0,2640,214
171,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,36,0,12,0,0,58,0,0,0,0,58,0,0,12,36,0,0,0,26,12,0,0,0,0,0,26,0,0,160,42,0,0,0,0,0,0,106,12,144,0,0,0,0,106,144,0,0,42,0,0,0,160,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,250,10,0,0,0,0,0,72,72,0,0,0,0,250,0,0,100,0,0,98,0,0,100,0,10,0,0,0,2728,250
172,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,42,0,0,42,0,0,36,0,0,0,0,0,0,0,0,36,0,0,0,0,0,186,0,0,0,0,0,0,0,180,0,28,0,0,0,180,0,0,28,0,188,0,0,0,186,0,0,0,0,0,188,0,0,0,0,232,0,32,238,64,32,0,0,64,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,232,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,270,0,0,0,96,140,0,0,0,0,0,140,84,270,0,0,126,0,176,0,0,0,84,0,0,176,126,0,4356,270
173,0,0,0,40,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,48,0,0,40,0,0,0,96,0,96,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,138,0,182,0,0,0,0,0,182,0,46,0,236,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,110,234,0,0,0,0,0,110,0,0,0,0,0,0,0,0,2316,236
174,0,0,0,36,0,92,92,0,0,0,6,0,0,0,0,0,0,0,0,36,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,268,72,0,0,0,252,164,0,0,0,0,0,94,0,164,0,72,268,0,0,0,252,0,0,0,0,0,0,94,0,0,94,2156,268
175,0,0,0,60,0,0,0,36,0,60,0,0,0,0,0,0,0,22,0,22,0,0,0,4,36,0,0,58,58,0,0,0,4,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,238,0,46,0,0,58,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,12,0,0,0,0,0,58,0,0,12,0,0,0,0,0,0,106,256,0,0,44,0,0,246,106,0,176,0,0,0,180,0,44,0,246,0,0,0,256,0,176,0,0,0,0,0,180,0,0,3384,256
176,0,0,4,0,0,0,0,48,0,48,12,126,0,0,0,0,0,44,4,0,44,126,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,48,154,0,0,0,166,232,0,0,0,0,0,0,0,184,52,166,52,0,0,232,154,0,0,0,184,48,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,34,0,34,0,0,0,86,0,218,240,0,0,176,0,238,0,0,0,0,0,0,0,218,0,0,238,240,0,0,222,176,0,0,86,0,0,222,0,0,0,4876,240
177,0,0,8,0,0,0,0,24,0,0,0,0,0,84,0,0,0,0,18,8,6,0,0,0,0,0,0,6,84,0,0,0,18,24,0,0,0,0,0,0,0,0,0,216,0,102,150,226,0,0,0,0,0,0,0,0,0,216,150,0,0,0,0,102,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,214,0,166,0,0,0,0,256,0,112,0,0,0,214,166,0,0,244,256,0,0,254,0,0,0,112,0,0,244,0,0,0,4160,256
178,0,0,0,60,0,34,0,10,0,0,8,0,0,0,0,0,0,0,0,10,34,0,0,8,60,0,0,24,0,0,0,64,24,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,130,0,0,0,0,0,0,166,0,0,236,0,0,166,0,246,0,124,0,0,0,0,208,0,0,246,236,0,0,0,0,208,0,124,0,0,0,0,0,0,3040,246
179,0,0,20,0,0,22,130,22,154,20,0,130,0,52,0,0,0,0,52,0,0,154,0,0,0,0,0,42,0,0,0,130,42,130,0,0,0,0,0,0,134,0,0,0,0,0,150,0,0,0,0,206,0,0,0,0,0,206,134,0,150,0,0,150,108,0,0,0,108,150,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,222,0,156,0,0,232,0,0,156,0,208,92,0,0,0,0,134,208,0,0,0,232,0,0,222,0,0,134,0,0,0,0,0,0,92,4716,232
180,0,0,66,2,0,0,124,0,128,4,8,124,0,0,0,0,2,128,0,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,140,0,0,62,0,148,0,0,0,0,0,0,0,0,0,8,140,0,8,0,0,78,0,0,62,0,148,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,148,0,0,0,0,246,0,0,0,190,0,0,0,0,0,190,148,0,0,240,246,0,124,0,186,0,186,0,0,0,0,124,0,0,3804,246
181,0,0,4,54,0,0,134,10,0,0,4,134,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,144,0,224,0,0,0,0,166,0,0,0,0,62,0,0,0,66,166,144,0,0,224,0,0,0,62,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,114,0,0,54,46,0,54,0,0,114,0,0,0,0,224,0,0,192,176,248,24,0,0,0,0,192,66,0,100,176,0,24,0,224,248,0,0,0,228,0,228,0,66,0,0,0,0,100,4672,248
182,0,48,18,0,0,32,0,10,114,0,2,0,32,10,0,0,48,0,114,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,218,0,0,0,0,0,76,0,0,0,60,76,108,0,60,0,108,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,140,0,0,0,0,186,0,0,0,0,244,0,0,0,0,216,0,106,0,0,0,0,106,0,0,0,0,0,0,242,244,2,2,0,216,0,242,0,0,0,0,0,0,0,3644,244
183,0,46,0,10,0,46,0,2,104,0,4,0,20,4,0,0,34,0,104,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,20,138,0,92,0,148,0,0,0,0,0,224,160,76,0,0,92,60,60,0,0,44,0,92,138,160,224,92,76,148,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,216,220,0,188,0,0,0,98,114,0,0,188,114,164,98,0,0,0,0,220,0,0,0,216,0,0,0,0,0,0,0,0,0,164,4772,224
184,0,0,18,0,0,0,0,0,100,0,0,0,6,6,0,0,0,0,0,38,0,88,18,0,0,88,0,100,0,0,0,0,0,0,38,0,0,0,0,54,0,0,0,42,0,150,0,0,0,0,200,54,0,42,0,0,0,200,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,32,0,0,0,0,16,0,0,0,0,98,16,0,0,0,0,32,0,0,0,254,0,0,0,0,84,84,0,60,108,0,60,0,0,182,0,0,0,0,254,0,0,0,0,60,0,60,0,0,108,0,0,182,3180,254
185,82,20,0,0,0,0,0,18,92,48,0,132,18,20,0,0,0,132,82,48,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,142,0,0,112,0,0,0,0,142,0,0,110,110,0,0,0,0,0,0,0,194,0,0,200,0,0,180,0,0,0,0,0,0,0,110,0,0,0,0,180,0,0,194,200,0,110,0,0,0,242,0,0,0,0,0,0,0,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,100,22,0,0,3808,242
186,70,0,0,0,0,70,0,50,0,50,0,0,0,0,0,178,0,0,0,0,0,178,30,0,0,0,0,0,0,0,0,180,180,0,0,30,0,0,2,64,176,0,0,0,116,0,138,0,0,0,0,0,0,2,0,116,0,210,138,0,176,0,0,0,0,0,64,0,0,0,0,210,0,0,0,0,0,196,176,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,194,0,0,0,196,0,0,0,176,0,0,0,0,0,0,0,0,0,0,90,88,0,0,0,90,0,0,126,0,0,0,0,0,0,0,0,0,136,0,0,136,0,126,0,0,0,88,0,4440,210
187,0,0,0,0,60,0,150,0,0,60,0,150,0,0,102,0,0,0,32,0,0,0,32,0,0,2,0,0,0,0,2,0,0,0,102,0,0,0,0,0,0,230,0,0,0,0,0,118,0,0,176,0,0,0,0,118,0,0,172,0,0,230,0,0,176,0,0,172,0,0,0,0,0,0,0,0,82,194,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,152,0,0,82,0,0,0,226,0,0,152,0,194,0,0,0,0,190,132,0,42,0,0,0,0,0,94,0,0,0,36,190,218,42,36,0,0,0,218,132,0,0,94,0,0,0,0,0,0,0,4816,230
188,0,0,0,0,0,0,0,0,0,62,24,0,0,0,0,0,0,0,0,80,0,0,38,24,160,4,0,80,0,0,4,160,0,62,0,38,0,0,0,0,0,0,0,0,146,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,114,0,0,0,0,124,0,0,0,200,0,0,0,0,0,0,0,180,0,0,0,0,0,30,0,0,0,0,0,180,30,0,0,200,0,124,0,0,0,0,0,0,0,0,120,0,0,0,0,30,0,58,0,0,0,0,68,0,0,0,0,0,0,0,0,120,0,0,58,30,0,68,0,0,0,0,2876,200
189,0,0,0,0,0,40,0,0,0,0,0,178,0,4,0,172,0,0,0,0,0,178,0,0,0,0,40,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,106,132,0,0,106,0,0,0,0,132,0,112,0,0,0,0,0,0,0,0,0,214,0,0,0,180,218,0,130,0,0,0,0,0,28,204,0,0,0,0,0,0,0,0,130,28,0,180,214,218,0,0,0,204,166,0,82,0,92,0,0,0,0,0,0,0,0,134,0,0,0,0,0,82,134,0,0,92,0,0,0,166,0,0,0,0,0,0,0,0,4384,218
190,0,0,0,0,0,0,0,0,2,74,0,0,0,0,0,0,0,126,0,0,0,0,0,74,126,0,0,0,0,0,0,0,0,2,0,0,0,0,0,70,246,0,0,0,194,0,0,0,0,0,70,0,0,0,94,0,0,194,180,10,0,246,0,0,0,150,10,180,94,0,0,150,0,0,192,0,120,0,176,0,0,0,0,0,232,0,0,0,0,0,112,0,0,120,0,0,0,232,0,0,0,176,0,0,0,0,112,192,0,124,0,74,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,74,0,124,0,0,0,0,0,0,0,34,0,0,4420,246
191,0,28,0,196,40,0,0,0,28,56,56,0,0,0,0,186,0,110,8,0,186,0,0,110,0,0,0,0,0,0,40,196,0,8,0,0,0,0,0,104,0,116,0,0,0,128,0,104,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,128,0,0,116,0,0,0,124,0,0,0,0,188,0,0,220,0,0,0,166,232,0,0,0,0,0,0,232,220,0,0,0,0,0,188,0,0,0,0,124,0,0,166,0,112,66,48,0,0,0,0,0,48,0,0,0,0,112,0,0,194,0,66,0,0,0,0,0,0,0,102,0,0,0,0,0,0,194,102,5244,232
192,0,70,0,0,0,70,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,66,0,0,0,0,0,0,102,0,102,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,132,0,0,0,0,212,0,0,242,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,212,0,0,132,0,0,0,0,0,0,0,0,0,0,82,78,42,0,0,78,82,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,6,0,0,0,0,2192,242
193,46,0,0,0,36,42,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,58,0,0,0,0,0,34,0,46,0,42,36,0,58,0,0,0,126,168,0,0,0,242,0,0,0,0,0,6,6,126,0,0,0,0,0,0,0,0,242,0,0,0,168,0,0,0,54,54,0,0,0,0,0,142,218,0,114,242,0,184,0,114,0,84,104,242,142,0,0,0,218,0,0,84,0,184,0,0,104,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,58,88,0,70,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,58,0,0,0,0,0,0,4232,242
194,72,0,0,0,42,0,190,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,84,0,54,54,0,84,0,0,0,190,0,42,0,0,0,0,0,0,0,0,28,0,0,0,0,0,228,0,0,0,0,0,40,0,28,0,0,172,172,0,0,0,0,228,0,0,0,40,0,0,114,190,0,0,0,238,204,0,0,0,0,0,190,0,0,84,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,204,114,0,0,84,170,82,10,0,74,0,0,10,0,0,82,0,0,144,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,170,0,0,144,0,0,4440,238
195,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,14,0,0,0,0,0,0,116,18,0,0,244,112,18,0,0,0,0,0,14,0,0,0,0,244,116,0,0,0,0,0,112,0,0,0,0,198,0,0,0,0,0,0,0,0,200,0,0,34,34,0,200,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,162,68,0,0,0,28,0,0,0,0,0,64,0,0,0,156,0,0,0,0,156,0,0,68,0,0,0,162,0,0,0,28,0,0,64,0,3180,244
196,0,0,0,0,66,92,186,0,0,0,0,0,0,0,0,0,66,0,0,0,186,0,0,0,36,0,0,0,0,92,0,0,0,36,0,0,64,0,78,0,0,78,0,0,0,0,0,104,0,0,24,4,0,144,0,4,0,0,144,0,0,0,142,142,0,0,0,0,0,64,24,104,0,0,0,0,0,0,0,90,90,0,174,0,0,0,0,92,0,0,0,0,0,0,174,0,0,92,0,0,60,60,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,180,0,0,0,0,62,18,0,0,0,18,0,0,0,0,0,0,0,3232,186
197,0,192,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,20,0,72,0,0,0,0,0,0,0,102,0,0,20,0,0,144,0,72,0,0,0,0,144,0,0,126,0,0,0,0,0,102,0,126,0,220,170,0,0,208,0,190,170,160,0,0,0,208,0,0,160,0,0,0,0,0,0,220,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,106,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540,220
198,0,0,42,0,0,152,0,0,0,0,176,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,176,42,0,152,0,16,14,0,108,0,0,0,0,0,0,0,0,108,14,56,14,0,0,0,0,56,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,196,0,0,0,0,138,0,0,16,0,16,0,0,138,22,0,0,196,0,22,0,0,0,0,0,0,0,0,28,0,0,0,28,0,0,0,26,26,0,62,0,62,0,0,0,0,0,0,0,0,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692,196
199,0,0,28,0,98,0,24,112,60,0,0,0,36,0,0,112,0,0,0,48,0,98,0,0,0,28,36,0,0,0,60,0,0,24,0,48,0,0,0,0,102,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,28,0,0,0,116,0,0,0,0,0,0,116,0,0,18,28,96,0,0,0,42,4,0,16,0,42,4,0,0,0,70,0,0,0,0,0,0,0,0,96,0,0,0,154,0,70,0,0,154,0,0,16,2128,154
200,0,0,0,0,0,0,0,0,0,176,0,78,0,0,0,0,0,0,0,20,0,0,0,74,0,20,0,78,74,0,0,176,0,0,0,0,0,2,0,0,0,0,34,0,2,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,34,0,158,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,74,0,0,0,0,16,0,0,0,0,74,0,0,0,16,0,92,0,0,0,0,0,92,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36,0,0,0,0,1736,176
201,0,0,0,0,0,174,0,0,0,0,58,0,0,0,0,0,0,130,162,0,162,34,0,50,0,0,0,50,0,0,0,174,0,34,130,58,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,112,242,148,0,0,0,0,242,0,0,0,0,148,112,0,0,0,0,0,200,0,0,200,0,0,102,0,0,102,0,0,0,0,0,28,0,0,0,0,0,0,152,152,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,18,0,0,154,126,72,0,0,72,0,0,18,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,4024,242
202,0,78,0,0,0,0,78,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,34,0,0,32,0,0,0,0,0,0,34,0,0,26,0,0,0,0,0,0,0,0,0,98,98,0,0,26,100,164,0,0,0,0,100,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,18,0,0,180,0,0,18,144,0,0,6,0,144,2,0,0,0,0,6,2,98,0,0,0,52,0,98,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,2072,180
203,0,44,0,0,0,0,0,132,0,0,10,0,148,0,0,0,0,0,0,44,0,132,0,16,10,16,0,0,148,0,0,0,0,0,0,0,0,0,84,0,84,0,0,12,12,0,0,0,0,0,12,162,0,0,0,0,0,0,162,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,2,0,0,0,0,0,0,110,0,56,0,56,0,84,0,0,20,48,0,0,0,110,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,20,0,0,2136,162
204,0,0,0,0,0,0,168,164,0,0,0,70,164,0,0,0,0,0,14,70,0,168,0,0,0,14,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,136,140,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,188,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,1940,188
205,0,0,0,0,0,0,178,0,0,52,0,68,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,52,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,232,194,232,0,0,0,146,0,0,0,0,0,0,0,0,0,0,194,82,0,0,146,0,0,0,70,0,46,0,82,0,46,0,0,12,76,12,0,0,0,0,0,56,0,174,76,0,0,174,0,0,0,0,0,0,0,0,138,0,0,138,0,0,0,56,0,0,0,0,3228,232
