Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Max,Mean,SD,CV
343,83293.0,104619.0,68233.0,76464.0,98636.0,93644.0,73710.0,68990.0,81607.0,72553.0,69905.0,68864.0,95687.0,68067.0,88669.0,89528.0,94898.0,78918.0,87649.0,81855.0,88620.0,82275.0,100427.0,103847.0,69230.0,66981.0,74329.0,69353.0,66954.0,84894.0,100510.0,94828.0,90747.0,85201.0,88118.0,69807.0,104619.0,82830.83333333333,11714.846030903598,0.14143098118740322
344,91497.0,96931.0,68731.0,71618.0,106522.0,86326.0,82444.0,68034.0,82595.0,71998.0,69737.0,70422.0,94438.0,67797.0,91150.0,83780.0,95706.0,82702.0,90630.0,70216.0,83006.0,76517.0,92769.0,106626.0,69468.0,68066.0,73774.0,68963.0,69622.0,83988.0,95456.0,97690.0,88298.0,91886.0,87873.0,82260.0,106626.0,82764.88888888889,11450.046260890967,0.1383442473566605
345,96823.0,90404.0,68685.0,68194.0,110560.0,77849.0,79391.0,67773.0,83512.0,72524.0,71028.0,69812.0,93867.0,68425.0,91836.0,88709.0,97027.0,83505.0,97303.0,79129.0,84285.0,71688.0,88447.0,106580.0,69162.0,74787.0,72070.0,68815.0,69838.0,83385.0,92409.0,85888.0,86237.0,92619.0,99572.0,75155.0,110560.0,82702.58333333333,11770.017309472309,0.14231740817615302
346,104535.0,79678.0,69996.0,72779.0,112387.0,73486.0,82947.0,75770.0,81849.0,71697.0,71429.0,70398.0,92986.0,70864.0,96052.0,87503.0,94046.0,90579.0,101039.0,87313.0,70266.0,71488.0,80422.0,104153.0,69245.0,80098.0,72852.0,71358.0,69895.0,86108.0,89152.0,70162.0,94056.0,96215.0,101068.0,75803.0,112387.0,83046.5,12226.623758330743,0.1472262378105127
347,110710.0,71285.0,71035.0,79374.0,112421.0,73657.0,88802.0,76875.0,87578.0,72935.0,72924.0,72641.0,91154.0,73123.0,97921.0,74910.0,101159.0,86501.0,101677.0,95267.0,75137.0,68596.0,76175.0,97270.0,69915.0,88002.0,72287.0,72793.0,72511.0,73395.0,84372.0,71934.0,91751.0,100944.0,98855.0,84947.0,112421.0,83634.25,12483.962134530402,0.14926853692751954
348,114528.0,70452.0,74555.0,91225.0,105440.0,73217.0,88940.0,83105.0,83951.0,73263.0,73031.0,73015.0,90033.0,69237.0,100250.0,70711.0,95367.0,92281.0,104722.0,96918.0,84861.0,81941.0,73258.0,93526.0,74198.0,89161.0,71267.0,73257.0,71962.0,72660.0,81229.0,76298.0,87574.0,101097.0,102352.0,81672.0,114528.0,84459.83333333333,12127.75722487697,0.14359200990857948
349,112719.0,79497.0,71814.0,98254.0,101788.0,73927.0,89389.0,79047.0,86906.0,73735.0,73833.0,74851.0,86391.0,73933.0,100018.0,73787.0,92653.0,90536.0,102553.0,102468.0,93383.0,89475.0,73904.0,88083.0,72811.0,90609.0,74002.0,74811.0,76941.0,76844.0,78006.0,77133.0,88220.0,100270.0,101535.0,74742.0,112719.0,85246.33333333333,11345.196646354107,0.1330872097687968
350,106613.0,82345.0,77448.0,107654.0,89819.0,74771.0,87309.0,76925.0,79380.0,73134.0,77476.0,82058.0,82489.0,75531.0,98246.0,78721.0,96494.0,94469.0,101956.0,107990.0,100098.0,90427.0,74951.0,82913.0,78629.0,87340.0,73480.0,76681.0,80013.0,86749.0,78762.0,81530.0,91120.0,98326.0,96161.0,75678.0,107990.0,86213.5,10397.938669915942,0.12060685008630832
351,105684.0,90621.0,77396.0,112586.0,84538.0,80401.0,86238.0,77473.0,87149.0,78326.0,80700.0,93973.0,83538.0,82908.0,97785.0,85309.0,87271.0,88834.0,97982.0,114725.0,109553.0,98661.0,80476.0,87534.0,79198.0,94225.0,82892.0,82696.0,85883.0,101239.0,87642.0,82663.0,101898.0,93330.0,100630.0,79781.0,114725.0,90048.27777777778,10108.831761855876,0.11226013435595705
352,88998.0,81458.0,74828.0,116225.0,79092.0,73501.0,80232.0,81256.0,82260.0,77082.0,76788.0,107455.0,78800.0,78586.0,88795.0,86444.0,100024.0,99677.0,90826.0,110767.0,112137.0,94842.0,79359.0,80373.0,73976.0,97545.0,78834.0,83680.0,89471.0,111146.0,79109.0,82693.0,82334.0,89140.0,103198.0,79622.0,116225.0,88070.91666666667,11997.080550828003,0.1362206844767484
353,81337.0,94809.0,78415.0,117027.0,74218.0,79622.0,80556.0,78057.0,75381.0,79692.0,76900.0,114258.0,75947.0,80394.0,85557.0,91102.0,98239.0,104668.0,86111.0,107323.0,118709.0,100825.0,77330.0,80407.0,77282.0,85849.0,74997.0,89191.0,96664.0,109037.0,83764.0,84154.0,78509.0,83666.0,102363.0,79647.0,118709.0,88389.08333333333,12864.40670000197,0.14554293601493362
354,79460.0,92107.0,75962.0,102028.0,78460.0,77343.0,84058.0,79253.0,82613.0,79385.0,79012.0,121121.0,77061.0,81430.0,83043.0,96238.0,92658.0,101882.0,84153.0,96738.0,115933.0,92239.0,83272.0,79262.0,78270.0,83882.0,78843.0,95652.0,104316.0,105770.0,83209.0,81449.0,79414.0,82484.0,108480.0,78245.0,121121.0,88186.80555555556,11768.922583131682,0.13345446077778092
355,79342.0,88749.0,77452.0,91134.0,74927.0,76763.0,82720.0,80215.0,99251.0,79446.0,80310.0,121610.0,76501.0,83740.0,81772.0,99012.0,89998.0,90271.0,79500.0,90222.0,102691.0,89800.0,86948.0,79234.0,77644.0,89875.0,79335.0,101608.0,103458.0,99742.0,83834.0,81895.0,80359.0,80314.0,108042.0,80028.0,121610.0,87437.27777777778,10591.31250551631,0.12113040083926419
356,74860.0,87770.0,80442.0,78475.0,75015.0,77719.0,79716.0,80077.0,108856.0,75541.0,86501.0,116722.0,77060.0,85188.0,78589.0,101264.0,91496.0,97263.0,77127.0,86300.0,95381.0,91286.0,84270.0,76661.0,73210.0,88765.0,78590.0,105034.0,102059.0,98834.0,85695.0,78668.0,84559.0,76694.0,103900.0,80266.0,116722.0,86662.58333333333,11000.029993330321,0.12692940332762204
357,70671.0,87203.0,80879.0,71461.0,73879.0,74550.0,81251.0,81909.0,113593.0,70641.0,97095.0,113803.0,72585.0,86270.0,76928.0,99155.0,91028.0,97600.0,72076.0,81894.0,87447.0,93608.0,88271.0,75020.0,72412.0,86385.0,79716.0,108368.0,100296.0,95861.0,89166.0,74736.0,87662.0,73885.0,103053.0,80093.0,113803.0,85845.83333333333,12149.387710909548,0.14152565406097617
358,69582.0,90027.0,79580.0,84096.0,68220.0,67517.0,83379.0,71830.0,118122.0,69709.0,105087.0,106877.0,71458.0,84723.0,73586.0,97443.0,94240.0,92570.0,71022.0,77568.0,81462.0,93008.0,86632.0,71953.0,70781.0,82626.0,83581.0,107167.0,101414.0,89097.0,93318.0,71755.0,90592.0,74610.0,106858.0,78467.0,118122.0,84998.80555555556,13199.916304068505,0.15529531524347112
359,70678.0,85483.0,76693.0,82939.0,70106.0,70766.0,84729.0,71540.0,116354.0,71889.0,114082.0,102991.0,73773.0,81079.0,73188.0,93375.0,89402.0,100854.0,72154.0,75921.0,76740.0,90977.0,83291.0,72599.0,70105.0,70424.0,91040.0,105142.0,97288.0,78749.0,93620.0,71199.0,92179.0,83146.0,105001.0,75943.0,116354.0,84317.75,13113.022599214111,0.15551912378134036
360,73900.0,92397.0,84931.0,82397.0,75332.0,75297.0,86376.0,78246.0,116894.0,76039.0,115820.0,100956.0,78624.0,80459.0,78044.0,92858.0,72295.0,86805.0,74292.0,78361.0,78481.0,102732.0,87326.0,76593.0,75339.0,76471.0,98073.0,105682.0,94966.0,75851.0,96828.0,76252.0,95057.0,87108.0,104081.0,76066.0,116894.0,86311.91666666667,12135.08031923014,0.1405956533915862
361,70899.0,91266.0,80427.0,79765.0,71406.0,71361.0,80597.0,88587.0,104091.0,73880.0,116710.0,98754.0,82871.0,75484.0,73392.0,86471.0,83942.0,87914.0,78200.0,73296.0,73783.0,90617.0,84232.0,73080.0,72143.0,77540.0,102705.0,99743.0,87694.0,68866.0,94507.0,71537.0,93061.0,85138.0,104532.0,74658.0,116710.0,83976.36111111111,11671.303236173324,0.1389831981494262
362,69479.0,89005.0,76932.0,84705.0,66860.0,77662.0,80450.0,97398.0,97615.0,81309.0,114644.0,98629.0,87208.0,71933.0,73308.0,81609.0,75596.0,87849.0,81242.0,71305.0,73321.0,89171.0,84725.0,71396.0,70965.0,86849.0,102310.0,99467.0,78020.0,79392.0,94945.0,69848.0,92551.0,84145.0,102449.0,69321.0,114644.0,83711.47222222222,11479.416979693387,0.13713075012251472
363,70814.0,86234.0,82399.0,83408.0,69654.0,67359.0,83423.0,108874.0,91718.0,90196.0,110450.0,96002.0,92747.0,70988.0,70577.0,77116.0,69287.0,97168.0,80754.0,69945.0,70360.0,90102.0,82886.0,72312.0,72670.0,91448.0,103129.0,95982.0,71651.0,82944.0,94607.0,70120.0,91248.0,83021.0,97866.0,74886.0,110450.0,83731.80555555556,11944.282353260642,0.14264928689893927
364,69775.0,89505.0,76315.0,85210.0,75579.0,67431.0,79505.0,112986.0,85099.0,98826.0,108936.0,97085.0,94346.0,70617.0,67527.0,72283.0,70874.0,90147.0,84023.0,67866.0,67520.0,92769.0,84915.0,72544.0,80337.0,96088.0,102509.0,91399.0,67027.0,82772.0,94573.0,68854.0,92391.0,84920.0,102018.0,70419.0,112986.0,83749.72222222222,12828.498902424482,0.1531766143460779
365,65418.0,88407.0,81934.0,86545.0,81918.0,73364.0,65350.0,117178.0,81177.0,108760.0,104736.0,92937.0,98217.0,68225.0,65328.0,67577.0,73241.0,89506.0,84903.0,65514.0,66941.0,97101.0,77085.0,76286.0,88644.0,97761.0,101680.0,87303.0,68342.0,81758.0,94644.0,65476.0,91066.0,87660.0,105832.0,71366.0,117178.0,83866.11111111111,14083.390632581222,0.16792707383227368
366,64536.0,89920.0,80218.0,86747.0,71682.0,71352.0,70481.0,115503.0,77909.0,120965.0,100599.0,93630.0,100385.0,68132.0,66673.0,69576.0,77494.0,89193.0,84846.0,65238.0,73477.0,106307.0,81857.0,78740.0,94684.0,98501.0,101130.0,81091.0,75590.0,83049.0,94124.0,65401.0,88912.0,85358.0,103668.0,64613.0,120965.0,84488.36111111111,14636.363012398602,0.1732352577315382
367,67495.0,92232.0,80665.0,90955.0,71897.0,67440.0,81703.0,114108.0,74848.0,120073.0,97750.0,93754.0,104152.0,69224.0,66188.0,78204.0,78758.0,87357.0,88218.0,69247.0,73819.0,100151.0,76018.0,84072.0,102872.0,99391.0,97420.0,75002.0,76760.0,81272.0,90825.0,69345.0,86567.0,81062.0,108093.0,66214.0,120073.0,85087.52777777778,14067.155764573872,0.16532570791471246
368,70050.0,87134.0,76979.0,91319.0,68249.0,77209.0,94710.0,104434.0,73660.0,120570.0,96293.0,90471.0,104536.0,69735.0,75174.0,83139.0,79586.0,83850.0,97275.0,74147.0,76745.0,91820.0,72870.0,92976.0,110517.0,97850.0,91162.0,71812.0,81669.0,78020.0,89644.0,70151.0,81765.0,86921.0,108289.0,73387.0,120570.0,85947.72222222222,12936.95544127389,0.15052121343977834
369,81794.0,102390.0,77867.0,99968.0,80355.0,96030.0,115145.0,97175.0,76393.0,114907.0,96192.0,88369.0,103743.0,75992.0,74195.0,82258.0,84912.0,78506.0,86075.0,80171.0,80546.0,88252.0,78305.0,102090.0,115419.0,96257.0,85616.0,78156.0,87446.0,90158.0,85807.0,76173.0,86860.0,90399.0,102922.0,80297.0,115419.0,89365.0,11527.755749108805,0.12899631566171102
370,73590.0,99599.0,75343.0,96868.0,76037.0,111352.0,123720.0,88544.0,74584.0,112709.0,95250.0,86159.0,99628.0,74364.0,75677.0,79630.0,78664.0,74571.0,98353.0,82392.0,74466.0,77483.0,80873.0,110582.0,113330.0,89455.0,76033.0,74306.0,77358.0,96112.0,80146.0,76080.0,76237.0,88559.0,112045.0,81116.0,123720.0,87811.52777777778,14255.702698074729,0.1623443192350695
371,74485.0,99844.0,74849.0,96019.0,76436.0,123998.0,128707.0,84148.0,74867.0,102962.0,92588.0,83861.0,95856.0,74715.0,80742.0,75310.0,77162.0,75433.0,109451.0,77949.0,74700.0,78140.0,90837.0,114319.0,110267.0,79465.0,75506.0,75322.0,81998.0,86330.0,79190.0,77071.0,75909.0,85162.0,115688.0,86009.0,128707.0,87924.86111111111,15280.269633224512,0.17378781655298556
372,76399.0,99663.0,84323.0,90150.0,77393.0,121711.0,129179.0,81333.0,76525.0,95815.0,91277.0,82144.0,96252.0,75808.0,77794.0,75920.0,76221.0,79693.0,112813.0,84121.0,80272.0,78496.0,97940.0,113909.0,102382.0,74669.0,75449.0,73714.0,84438.0,86450.0,75188.0,79156.0,73805.0,80636.0,109238.0,91006.0,129179.0,87813.38888888889,14394.503245409296,0.16392150932271612
373,78585.0,97566.0,95290.0,89245.0,77070.0,119216.0,114057.0,79555.0,76820.0,95700.0,91781.0,83005.0,92408.0,81163.0,83324.0,72593.0,73382.0,82468.0,99740.0,81449.0,77840.0,85217.0,101523.0,111000.0,91662.0,76997.0,75087.0,72576.0,82906.0,86610.0,73563.0,81774.0,76177.0,85292.0,106542.0,93644.0,119216.0,87300.75,12012.978396937115,0.13760452684469623
374,79278.0,88918.0,108846.0,93514.0,83076.0,111871.0,100740.0,78244.0,78981.0,93012.0,88123.0,80482.0,88028.0,80342.0,78982.0,76199.0,77256.0,85164.0,98130.0,77109.0,72130.0,92981.0,100395.0,106495.0,82284.0,76532.0,78989.0,72131.0,83885.0,85982.0,74494.0,81781.0,75547.0,88978.0,99877.0,98049.0,111871.0,86578.47222222222,10563.797816352979,0.12201413983419257
375,78596.0,88558.0,111150.0,90180.0,92403.0,109300.0,93547.0,77248.0,75276.0,91078.0,88127.0,78270.0,86959.0,81216.0,78365.0,78360.0,76619.0,87337.0,95871.0,79210.0,75917.0,95136.0,99759.0,100994.0,74739.0,83338.0,73632.0,75051.0,79582.0,89102.0,73826.0,78614.0,74663.0,85353.0,100773.0,101005.0,111150.0,86087.61111111111,10327.02794525602,0.11995951347665097
376,76039.0,88058.0,116093.0,91882.0,102693.0,99435.0,87172.0,75772.0,77143.0,87953.0,84827.0,76846.0,83670.0,77378.0,76782.0,81286.0,77894.0,86969.0,87409.0,73172.0,81418.0,98182.0,97771.0,95230.0,74988.0,84269.0,77704.0,74117.0,77658.0,90918.0,72790.0,77536.0,75361.0,86008.0,104615.0,102692.0,116093.0,85548.05555555556,10533.936414550946,0.12313472639609123
