Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Processor36,Processor37,Processor38,Processor39,Processor40,Processor41,Processor42,Processor43,Processor44,Processor45,Processor46,Processor47,Processor48,Processor49,Processor50,Processor51,Processor52,Processor53,Processor54,Processor55,Processor56,Processor57,Processor58,Processor59,Processor60,Processor61,Processor62,Processor63,Processor64,Processor65,Processor66,Processor67,Processor68,Processor69,Processor70,Processor71,Processor72,Processor73,Processor74,Processor75,Processor76,Processor77,Processor78,Processor79,Processor80,Processor81,Processor82,Processor83,Processor84,Processor85,Processor86,Processor87,Processor88,Processor89,Processor90,Processor91,Processor92,Processor93,Processor94,Processor95,Processor96,Processor97,Processor98,Processor99,Processor100,Processor101,Processor102,Processor103,Processor104,Processor105,Processor106,Processor107,Processor108,Processor109,Processor110,Processor111,Processor112,Processor113,Processor114,Processor115,Processor116,Processor117,Processor118,Processor119,Processor120,Processor121,Processor122,Processor123,Processor124,Processor125,Processor126,Processor127,Processor128,Processor129,Processor130,Processor131,Processor132,Processor133,Processor134,Processor135,Processor136,Processor137,Processor138,Processor139,Processor140,Processor141,Processor142,Processor143,Total,Max
418,0,0,20,6,0,42,0,28,38,56,0,22,18,62,30,30,10,46,34,0,34,28,60,10,30,6,10,0,38,28,0,66,26,12,20,20,0,8,18,42,0,0,12,2,0,6,2,38,0,12,0,28,44,16,36,60,0,38,0,34,8,60,60,10,0,50,50,32,0,34,10,46,12,0,42,60,70,22,32,34,0,66,60,6,22,42,0,72,0,20,30,54,30,8,10,26,36,22,18,0,30,12,2,16,28,4,0,26,30,2,54,18,12,10,28,8,44,0,0,0,42,50,22,30,34,32,56,12,20,42,70,16,10,16,72,22,32,4,62,0,50,12,26,20,3456,72
419,62,16,22,6,44,26,0,34,44,46,20,20,0,0,28,26,8,58,20,20,18,0,50,4,0,20,10,36,42,30,58,0,32,16,18,20,0,2,20,26,36,30,12,0,0,6,4,0,0,26,0,44,34,0,38,56,0,36,46,28,24,66,62,22,16,50,48,30,8,0,14,0,30,44,56,58,66,48,0,0,42,58,72,0,14,36,0,68,0,10,22,0,0,12,8,22,38,24,18,12,20,14,2,16,0,0,0,26,30,0,0,0,16,14,28,0,44,10,0,18,36,0,36,30,32,34,0,26,20,34,68,12,20,28,72,16,0,44,0,10,0,8,20,20,3200,72
420,62,8,30,0,56,16,0,36,0,30,16,0,36,54,0,26,22,64,8,36,4,50,40,0,28,18,12,40,28,0,54,60,32,14,18,0,8,0,26,42,36,0,0,0,0,0,0,40,4,0,6,60,28,0,40,0,0,0,56,0,30,58,64,30,0,54,0,0,8,36,16,58,52,20,52,56,56,72,28,30,36,0,68,58,0,30,0,58,36,0,18,42,0,20,0,14,40,26,14,8,30,16,0,12,26,2,0,26,32,2,40,6,18,20,0,16,50,0,0,36,0,56,8,0,30,36,56,16,20,28,72,0,28,36,68,0,52,52,62,14,54,22,26,0,3500,72
421,58,2,30,2,60,4,60,38,58,16,10,16,46,40,0,26,34,0,8,46,14,60,30,10,38,24,12,24,36,32,52,0,30,20,24,0,12,0,24,34,0,30,8,2,2,14,0,34,0,28,0,0,22,2,40,52,60,0,46,18,36,0,60,0,0,52,58,40,4,34,16,58,70,24,46,58,0,70,56,2,28,46,58,72,0,20,38,56,36,18,12,0,40,24,2,10,52,14,12,0,0,16,0,0,26,6,0,24,34,6,56,2,16,24,10,30,34,24,32,0,24,52,14,16,0,38,60,26,0,30,70,0,36,0,72,0,52,56,70,0,46,26,22,0,3660,72
422,48,6,36,2,0,8,60,46,66,6,6,16,58,24,22,24,44,48,8,28,32,64,0,14,44,24,10,46,46,0,56,0,30,20,26,24,12,2,20,0,36,30,10,8,8,0,6,0,4,30,30,0,14,2,0,44,56,24,48,0,40,68,0,26,16,50,0,46,6,32,18,58,72,54,2,58,46,60,74,28,20,0,0,68,16,8,32,46,40,22,8,30,44,24,0,6,38,36,12,0,0,16,10,0,24,0,0,24,36,10,0,14,20,0,4,0,30,0,44,58,18,46,26,0,26,38,54,0,24,44,72,14,46,48,74,24,50,66,64,0,0,0,32,0,3636,74
423,0,14,0,4,44,24,0,0,60,26,4,14,64,10,12,18,0,0,26,48,40,0,18,18,40,22,16,36,34,0,60,64,38,20,30,34,14,0,32,34,30,26,4,26,8,16,0,70,0,30,42,0,8,0,34,0,46,18,44,0,44,0,60,0,22,24,0,34,18,0,0,30,60,74,34,0,34,0,64,60,8,24,0,0,0,8,26,34,42,36,0,34,0,38,12,0,46,0,4,18,26,26,10,16,26,0,38,24,32,14,44,30,20,34,16,38,18,40,0,0,30,38,38,34,36,36,44,0,0,0,0,18,48,64,70,34,44,74,60,12,0,0,40,12,3392,74
424,36,0,34,2,30,10,52,0,0,16,16,0,62,6,0,12,0,0,24,40,52,44,20,26,30,24,0,46,50,38,54,0,44,20,0,6,0,0,28,16,34,24,0,0,10,16,10,74,0,14,54,52,8,0,34,38,40,30,52,0,0,70,62,36,36,0,0,52,32,36,12,60,0,70,70,10,36,46,60,74,0,0,44,50,38,20,16,24,52,38,2,0,54,38,10,0,44,36,6,0,36,0,0,10,28,0,0,26,38,16,50,38,0,0,0,54,20,50,0,0,10,36,52,0,30,0,36,32,38,34,74,10,52,0,70,0,36,74,0,8,6,0,0,14,3540,74
425,32,22,0,2,0,34,0,48,0,38,0,0,42,10,0,14,66,4,30,58,0,26,16,24,30,28,0,32,0,38,58,60,40,0,28,0,14,4,32,40,34,24,0,68,10,0,26,70,6,0,58,52,4,0,30,36,34,0,52,0,52,58,66,56,0,46,66,54,40,38,0,48,56,60,74,48,30,40,58,66,14,6,40,46,42,30,10,14,42,34,2,22,40,26,6,6,52,44,4,4,48,0,14,10,28,4,52,0,38,0,40,44,38,48,42,66,38,54,0,48,0,30,58,6,28,32,6,40,40,0,0,16,52,70,74,36,0,68,66,0,0,26,40,14,4128,74
426,0,26,52,2,14,34,66,0,0,26,0,0,24,0,12,12,0,12,28,48,72,6,0,0,30,0,8,30,46,36,62,0,48,16,0,40,12,4,0,0,34,24,0,74,14,14,0,62,6,10,0,48,4,16,32,34,0,60,50,4,48,58,70,0,48,52,0,58,44,0,6,0,0,60,64,76,26,34,52,58,24,0,36,36,0,34,6,4,40,48,0,0,48,24,12,6,48,44,2,0,22,0,10,10,30,4,48,0,0,0,10,48,48,52,50,70,0,66,0,26,4,0,58,22,30,28,8,32,46,36,74,0,48,0,76,0,12,72,64,6,34,0,0,14,3576,76
427,0,28,0,2,10,18,0,42,0,56,0,0,4,22,14,16,0,28,46,0,0,24,16,30,30,24,0,0,54,0,54,0,48,0,24,56,10,2,14,70,36,0,30,0,10,14,60,60,4,20,0,46,4,22,30,30,24,56,58,4,42,58,0,0,0,34,62,0,48,0,6,54,0,56,58,72,22,24,48,0,20,0,28,28,52,36,0,4,60,30,0,0,46,52,16,6,42,42,0,4,0,18,0,10,0,0,0,34,0,0,18,56,52,54,62,58,54,0,46,10,2,24,54,42,0,0,18,0,52,0,0,16,42,56,72,0,2,70,60,10,22,48,0,14,3376,72
428,0,22,50,2,8,42,68,56,10,56,0,0,0,0,0,0,0,38,36,0,0,44,14,14,28,22,0,34,54,28,60,50,38,0,18,66,14,2,14,64,34,26,0,0,8,2,70,58,6,32,50,44,0,26,28,28,18,0,0,8,34,0,68,56,0,18,50,0,0,24,0,56,50,0,54,60,16,0,0,0,30,32,22,22,46,0,4,0,50,0,0,0,34,26,0,0,58,34,0,6,46,0,14,14,32,8,0,38,46,42,36,68,56,56,0,0,68,56,28,2,4,24,46,0,38,18,26,28,56,26,70,14,30,0,66,32,16,0,64,10,26,0,34,14,3492,70
429,0,16,48,2,2,30,68,48,8,46,16,16,0,0,14,16,2,28,44,48,0,48,14,28,20,16,16,48,46,0,60,62,42,22,0,60,10,2,32,0,38,28,62,0,12,14,68,56,6,42,46,44,0,30,28,26,14,0,0,16,28,36,70,0,48,18,66,48,0,12,0,56,48,0,0,0,10,10,0,0,42,56,0,12,42,0,0,14,0,0,4,18,32,0,14,6,56,38,2,0,0,0,14,16,36,12,28,46,48,48,48,68,56,66,56,20,70,36,16,8,4,22,42,0,42,16,0,2,60,14,62,16,0,60,0,0,26,68,62,10,48,0,36,16,3592,70
430,0,22,42,2,2,44,62,58,6,0,0,0,22,0,0,16,0,42,46,44,2,52,14,26,24,22,16,60,54,36,6,62,40,18,0,50,10,2,0,58,36,26,68,62,8,30,0,54,6,50,42,40,2,34,26,22,10,0,56,18,22,46,60,54,44,6,0,50,0,2,2,0,46,44,0,46,2,2,0,32,36,0,16,0,50,0,0,16,58,34,4,18,38,36,20,6,30,20,2,10,0,16,10,24,34,22,8,0,0,52,0,54,58,0,36,6,56,0,10,10,4,20,36,0,42,18,38,20,62,32,0,14,8,62,68,34,0,0,0,8,0,62,26,16,3368,68
431,0,0,46,2,4,40,62,42,4,62,20,0,34,24,12,0,0,38,40,36,14,42,14,20,18,0,4,66,54,36,22,50,34,18,44,48,0,2,62,58,38,24,64,62,14,42,0,52,4,0,40,40,6,38,24,18,6,0,0,28,14,22,64,56,36,0,0,44,0,18,4,56,46,40,34,34,0,12,36,28,48,50,14,2,54,38,6,18,58,24,4,18,38,52,14,0,48,40,2,0,0,0,12,34,38,30,0,64,54,54,0,0,0,62,18,6,36,0,6,0,12,20,0,56,48,20,42,38,56,38,66,18,6,62,0,30,34,64,0,0,36,0,0,0,3704,66
432,18,24,28,4,0,56,58,52,4,44,28,16,38,16,6,0,32,38,38,0,38,0,12,28,26,14,20,0,44,36,0,42,32,24,58,44,0,0,64,52,34,38,0,56,18,52,54,50,0,58,0,38,0,32,20,0,2,0,0,4,4,0,54,16,28,0,48,0,44,28,0,0,38,0,28,0,0,0,28,24,28,58,0,0,34,44,0,14,44,42,0,26,50,54,0,0,52,0,4,0,0,0,4,38,32,36,38,72,48,0,58,16,0,38,2,12,14,0,0,0,34,24,0,0,0,28,44,54,44,0,0,20,28,58,72,34,20,64,0,6,0,38,38,14,3308,72
433,20,14,24,6,4,0,60,54,6,56,0,0,0,16,16,10,0,46,40,38,20,0,0,12,14,16,0,46,52,30,52,0,40,8,66,0,0,20,60,56,32,0,0,58,4,64,56,52,12,0,0,40,16,34,24,0,4,40,0,32,8,0,66,46,20,22,0,0,36,38,6,58,40,30,32,14,22,0,32,18,44,52,8,10,0,20,6,16,36,38,2,16,58,34,20,16,0,22,4,0,34,6,14,0,40,0,56,66,54,0,38,8,0,24,14,18,4,4,2,0,34,22,0,46,58,0,44,0,36,56,66,16,24,64,0,32,0,0,0,6,56,36,32,14,3284,66
434,20,0,26,0,0,42,66,46,0,0,24,24,40,28,0,0,0,54,34,36,42,0,16,12,8,18,0,0,34,16,62,0,0,0,60,40,10,36,0,54,34,64,0,58,12,62,54,52,26,0,36,0,0,32,22,4,8,0,60,38,16,0,60,0,12,26,0,0,26,44,14,50,38,0,28,2,0,40,0,6,42,0,0,14,0,32,0,22,58,26,4,18,52,40,0,20,26,0,4,42,20,0,30,0,42,0,68,50,60,0,16,2,46,20,20,12,14,8,4,20,40,24,10,40,66,34,42,0,32,0,64,8,24,68,0,36,32,62,62,6,54,44,30,14,3396,68
435,20,0,32,8,6,44,0,58,8,56,24,0,30,28,0,8,0,36,38,34,0,52,18,24,0,18,0,0,48,0,60,26,34,32,54,38,8,0,58,52,32,66,56,0,26,56,52,54,38,48,36,38,30,32,22,4,14,30,60,36,38,46,68,44,2,30,0,54,16,52,18,0,34,24,26,2,28,24,28,2,32,56,6,0,38,32,8,14,0,30,4,0,36,52,22,26,54,20,8,48,12,30,0,68,44,60,62,36,0,44,8,2,34,0,26,26,26,0,2,18,46,24,8,0,0,36,36,0,28,0,60,24,16,0,66,0,52,0,62,2,26,48,36,12,3784,68
436,20,0,30,8,6,52,60,52,8,58,0,24,30,26,14,12,28,38,36,52,26,54,0,22,14,2,64,30,0,0,52,0,0,46,56,0,6,60,58,52,0,64,56,58,0,52,50,0,0,0,34,36,38,30,18,2,18,32,0,0,0,56,70,0,20,34,0,44,6,0,26,0,0,18,22,0,0,48,26,0,0,46,6,14,40,0,6,0,58,50,2,0,38,34,18,32,24,2,0,0,0,42,54,70,48,66,44,0,0,26,0,8,24,8,0,24,26,12,2,18,48,0,6,0,60,38,30,52,28,60,52,40,18,64,0,34,42,64,66,2,56,48,30,14,3648,70
437,22,14,32,0,6,56,64,48,0,52,0,26,50,24,0,8,18,48,26,0,50,56,0,22,0,18,58,24,36,40,0,8,34,58,54,32,8,68,58,50,40,56,0,56,54,0,50,52,54,42,32,34,44,28,14,8,24,26,54,0,0,56,58,56,32,36,24,0,2,0,32,46,28,0,18,32,0,40,22,22,44,54,0,0,0,18,8,8,54,52,0,24,0,0,0,0,24,0,32,0,0,46,70,56,56,64,0,34,0,18,0,14,26,0,28,24,28,18,0,22,52,0,6,22,48,0,24,48,24,58,0,54,32,0,68,24,42,70,54,2,58,40,34,14,3936,70
438,0,12,34,8,4,56,54,50,6,48,0,26,52,22,14,0,32,44,38,38,54,62,0,16,0,36,50,18,24,54,38,2,0,68,52,30,24,60,58,44,54,58,56,52,64,54,0,52,0,38,32,34,50,28,12,12,28,26,0,38,50,54,68,56,0,34,16,48,6,50,34,38,22,6,0,34,24,50,16,28,36,60,4,0,58,34,8,14,58,44,2,32,36,0,4,50,18,0,44,66,38,56,72,38,68,48,6,32,48,12,52,0,24,4,38,30,32,16,0,0,62,36,0,16,38,0,16,44,0,0,28,0,44,64,72,0,52,68,66,0,0,50,32,0,4420,72
439,20,0,34,0,8,56,0,60,0,54,22,26,34,28,14,0,0,40,28,0,40,0,16,0,18,0,0,0,38,66,30,0,16,0,46,24,0,60,58,40,64,60,56,50,0,52,46,52,0,38,28,0,54,0,8,0,34,0,70,0,46,0,0,52,34,34,12,0,14,0,40,16,0,0,0,52,16,54,14,40,0,60,0,8,0,46,10,0,0,50,0,38,30,0,0,0,4,42,54,70,0,68,52,28,72,0,14,24,40,0,0,20,22,0,42,0,38,24,0,24,0,0,0,10,0,34,8,0,18,68,26,60,0,66,64,0,52,72,0,4,58,60,0,12,3404,72
440,0,0,44,6,8,34,56,52,12,56,22,0,42,30,12,8,36,60,48,0,34,58,16,40,16,64,40,2,12,60,0,0,36,52,42,20,0,60,54,36,68,58,54,44,56,48,46,48,52,0,22,26,58,0,4,30,38,0,60,44,20,0,68,56,36,32,4,0,0,34,0,6,0,0,2,28,0,0,8,40,58,60,2,12,0,48,0,6,54,30,4,46,0,8,0,0,30,0,70,58,56,66,34,0,68,22,26,0,42,0,52,16,20,8,46,36,42,20,8,22,60,44,0,4,36,30,2,30,16,66,12,56,46,70,68,28,54,64,58,6,38,40,32,12,4200,70
441,10,0,48,6,20,0,72,52,0,60,36,0,46,40,10,10,0,48,54,24,52,0,12,66,0,64,0,2,0,50,8,34,0,52,34,4,70,54,48,0,0,54,48,40,52,44,42,48,48,30,20,24,54,14,4,18,0,12,50,12,14,0,0,28,52,0,10,0,0,22,48,24,6,22,10,48,24,46,12,4,24,0,6,8,24,44,8,2,52,34,12,48,10,26,46,72,42,60,72,38,66,0,18,4,52,2,42,2,36,10,54,30,14,12,38,48,54,26,14,0,46,0,8,22,28,0,10,34,6,64,22,52,48,72,70,0,48,66,66,2,0,0,42,2,3928,72
442,0,14,46,2,16,54,0,50,12,58,0,32,46,30,2,26,36,54,48,0,44,0,18,74,32,0,0,0,56,46,8,44,70,48,34,4,62,54,44,16,58,56,0,36,54,46,46,48,46,32,22,20,0,14,16,34,46,18,56,48,2,56,70,46,0,20,8,0,16,12,58,38,2,20,10,32,32,58,2,32,54,0,0,8,32,36,4,24,26,20,30,56,16,48,0,72,54,72,56,24,70,28,8,0,40,2,46,8,36,0,0,0,14,14,48,38,56,22,8,24,32,0,2,0,0,16,2,0,10,72,0,44,28,72,74,50,40,70,62,0,46,56,24,0,4184,74
443,12,16,0,2,12,38,0,50,16,60,0,30,28,44,4,46,40,54,36,66,0,60,30,64,0,0,0,10,70,0,8,42,62,44,30,2,56,54,40,4,58,54,50,0,50,44,46,46,0,0,24,16,46,6,18,0,50,36,66,0,12,46,62,30,52,18,16,0,30,2,60,42,6,30,12,54,34,52,2,18,58,0,4,6,46,22,6,36,46,8,42,66,36,54,74,52,0,64,38,16,56,12,0,2,38,4,54,0,34,0,56,24,18,0,42,38,50,16,6,12,22,60,0,0,30,0,10,6,0,64,44,0,0,74,70,52,30,66,64,28,50,56,46,2,4228,74
444,8,16,46,6,14,36,0,0,0,0,32,46,56,0,4,0,36,52,4,68,40,56,46,0,74,46,20,14,62,30,8,46,58,42,0,4,58,50,36,4,58,56,0,26,50,44,46,44,46,28,16,0,46,4,0,0,52,42,62,0,0,38,72,46,58,8,0,16,30,0,58,46,6,34,20,50,30,58,2,28,58,54,0,6,46,16,18,46,0,0,52,72,0,66,66,36,74,40,28,0,36,8,0,4,32,8,0,0,34,18,46,28,14,0,50,44,36,0,6,26,14,56,16,4,0,2,16,4,8,66,58,30,46,74,68,54,46,74,66,38,46,52,44,0,4288,74
445,10,14,46,22,0,0,0,36,24,0,22,58,0,28,0,70,42,48,0,58,44,54,0,0,70,40,14,16,0,0,0,0,0,36,18,10,0,46,30,0,58,54,0,18,48,42,0,42,42,24,12,0,48,0,34,32,48,0,66,0,0,0,58,0,54,0,28,2,36,26,52,54,10,42,18,40,42,46,0,0,36,52,4,0,26,14,34,54,10,44,64,66,54,72,44,26,66,14,16,6,16,18,12,6,28,10,58,0,32,14,58,30,14,18,54,48,48,28,6,0,10,0,0,4,18,16,22,2,6,66,52,0,22,70,72,52,44,70,64,46,54,0,0,26,3848,72
446,10,16,44,0,14,46,0,50,22,54,30,68,0,42,20,0,28,54,46,56,38,50,68,52,62,30,12,24,0,18,14,0,54,30,16,12,50,40,24,0,56,0,0,14,46,42,44,40,0,22,12,0,44,4,20,34,0,0,66,0,46,52,68,0,0,8,0,20,24,0,42,64,0,0,16,54,40,46,0,0,0,40,16,0,40,0,44,66,34,54,72,0,68,54,24,22,0,0,0,0,0,18,18,10,26,12,0,2,30,20,64,30,14,0,56,44,0,26,0,30,4,0,40,2,0,22,28,0,8,68,0,18,44,72,50,0,42,68,62,0,0,56,46,38,3720,72
447,10,14,36,50,16,0,66,60,18,54,0,66,0,34,0,56,42,48,58,0,48,6,64,48,58,24,10,0,46,16,18,54,50,26,12,14,48,0,20,26,56,52,46,6,0,0,40,0,36,24,0,16,42,0,48,0,42,46,64,30,56,30,60,0,0,12,36,34,0,0,0,64,10,46,16,0,30,56,8,14,42,40,26,44,0,0,54,72,48,66,60,0,70,30,4,18,0,0,2,6,0,24,16,10,0,12,58,4,0,20,50,0,16,6,44,48,56,36,8,24,4,30,48,12,18,26,30,4,2,70,60,14,52,72,0,0,48,66,58,54,64,56,50,48,4136,72
448,8,12,38,62,14,52,28,60,22,0,28,0,52,0,50,58,40,0,66,48,52,24,58,44,0,0,10,24,0,10,0,60,44,22,8,8,44,0,12,0,0,50,42,4,40,0,38,36,34,22,0,16,42,8,36,28,40,44,60,24,60,0,58,18,12,0,38,44,0,48,22,52,8,42,0,0,44,52,0,22,42,0,0,52,0,44,64,60,0,66,40,28,52,8,10,12,14,40,0,6,44,26,22,10,24,10,0,0,28,22,60,34,14,16,28,50,58,38,4,22,0,26,52,18,14,36,0,10,0,66,50,6,44,62,44,36,40,66,64,0,0,58,0,58,3940,66
449,8,16,24,66,14,52,20,48,22,62,44,58,0,30,60,56,30,4,56,42,52,0,56,40,48,12,8,24,32,6,20,56,40,16,2,18,0,24,0,30,54,48,38,0,38,36,36,36,32,18,0,0,40,0,32,24,0,56,62,0,56,0,64,0,16,8,0,50,0,0,14,0,8,40,12,36,38,56,16,32,24,18,0,62,24,52,72,38,64,52,24,0,32,0,14,0,40,20,0,12,0,38,32,16,22,12,48,2,30,16,56,36,14,18,38,48,58,40,6,32,4,24,0,20,12,36,30,12,0,60,52,0,54,72,32,30,50,66,48,52,44,0,42,62,4104,72
450,4,28,12,0,0,0,0,44,34,66,56,58,52,24,66,54,36,24,50,0,0,0,54,32,38,8,14,14,22,0,24,0,32,0,6,30,34,22,8,0,54,0,34,14,34,30,36,42,28,18,12,0,36,2,10,16,22,12,50,18,52,22,60,12,34,2,36,56,0,30,8,16,4,32,16,34,34,0,16,0,12,0,50,66,0,60,60,22,68,30,0,6,10,38,16,0,54,34,22,22,44,0,32,22,18,0,54,12,24,0,0,36,0,32,54,24,50,42,14,0,18,16,54,32,2,0,0,0,2,56,0,24,54,68,36,0,58,66,0,0,56,60,8,0,3516,68
451,2,18,30,0,24,48,0,36,0,0,64,54,0,16,58,54,36,0,46,30,42,62,52,34,0,4,6,18,22,6,26,0,30,8,8,10,34,18,10,24,54,0,22,10,34,32,34,44,28,0,0,0,36,30,36,0,18,46,58,32,48,48,60,26,46,10,36,62,0,54,0,0,0,16,10,22,34,30,32,48,0,40,58,60,50,68,42,0,56,0,4,8,0,26,26,6,54,54,10,10,48,18,34,18,24,0,52,6,24,32,58,34,10,28,50,40,46,36,8,34,22,18,48,30,6,44,26,26,6,62,52,2,0,68,30,10,30,64,10,0,62,56,18,52,3940,68
452,2,24,0,48,18,42,60,20,34,0,60,52,42,34,56,52,0,52,42,0,22,60,0,30,32,6,4,10,14,4,0,0,0,8,0,0,32,16,0,0,0,40,0,0,34,32,32,0,24,0,2,20,34,0,42,0,14,42,60,24,0,56,0,0,0,16,28,58,0,0,24,0,0,32,0,4,16,2,42,54,22,0,72,42,58,56,28,0,42,14,2,0,32,52,28,8,34,48,14,18,0,40,32,20,24,16,58,4,24,32,52,34,10,30,0,52,54,28,0,0,20,18,42,0,0,42,18,28,6,60,0,0,0,60,28,0,0,72,0,0,58,56,0,0,3196,72
453,2,22,54,42,30,0,62,0,0,26,52,52,50,46,60,54,22,64,38,26,0,52,44,28,24,0,2,8,8,10,32,50,0,6,10,22,28,0,0,0,54,38,0,16,32,30,28,46,22,10,2,0,34,22,34,0,10,60,64,8,38,52,46,0,64,24,0,50,26,54,0,0,2,2,6,0,16,0,50,62,40,58,64,22,66,0,16,6,0,28,14,2,46,44,38,8,48,0,22,24,40,44,0,0,22,0,52,6,22,0,62,34,8,28,54,42,58,38,6,24,28,14,0,48,0,0,8,34,0,66,38,6,52,62,40,16,26,64,22,0,54,64,40,44,3840,66
454,2,0,66,32,24,22,50,0,0,40,52,48,48,58,60,52,0,58,0,24,36,48,40,28,20,14,6,0,6,12,32,40,0,0,16,22,26,6,20,0,54,34,0,20,32,28,32,44,22,6,0,18,34,0,40,10,0,40,58,8,30,0,52,50,0,0,12,36,18,52,16,36,10,0,16,42,0,0,54,70,50,64,48,2,62,16,8,18,2,34,20,8,26,60,40,16,48,50,0,24,48,0,34,26,0,0,54,0,24,30,62,32,0,28,50,48,50,44,0,18,28,0,16,54,8,22,0,40,2,58,32,14,42,66,36,24,54,70,26,24,54,64,48,40,3948,70
455,2,16,60,24,30,40,44,24,32,56,0,46,32,66,56,46,30,50,0,22,50,40,38,24,0,20,2,20,0,20,0,0,12,2,8,18,24,4,16,4,0,0,20,26,30,26,30,46,18,6,2,22,32,0,46,2,2,0,56,20,20,60,44,56,0,36,8,20,40,16,0,56,0,0,32,0,32,50,70,52,56,60,0,20,48,6,2,22,30,38,20,12,56,0,0,0,56,56,22,24,40,40,0,26,24,24,50,8,0,32,60,0,0,26,0,36,48,46,0,0,0,8,4,56,4,0,20,0,2,56,46,0,30,70,40,24,50,66,0,16,50,52,56,0,3592,70
456,2,36,52,24,28,52,36,16,20,64,44,46,16,56,54,44,44,48,28,0,62,32,36,22,0,24,2,34,0,22,28,30,8,4,0,12,24,4,6,8,0,28,24,28,28,26,30,46,20,2,4,22,30,48,44,12,0,44,62,28,10,56,0,58,52,38,2,2,0,0,16,0,0,0,0,62,46,58,70,34,0,40,16,0,28,22,4,30,44,46,24,14,0,50,0,22,0,52,26,24,58,54,46,28,0,0,52,8,22,36,52,34,6,0,36,38,40,36,10,32,28,0,0,52,8,28,46,50,2,62,0,0,34,70,58,28,52,64,0,14,56,0,56,0,3836,70
457,2,52,50,16,22,66,22,28,18,54,38,44,36,54,52,42,56,42,24,14,62,24,34,16,0,24,6,50,22,22,28,8,0,8,6,2,22,2,6,22,50,28,28,34,0,24,30,46,0,2,2,24,30,54,18,20,6,52,56,34,2,62,0,54,48,0,0,0,68,14,34,54,38,54,0,68,52,66,52,18,0,0,8,42,6,0,6,34,34,52,0,20,50,54,42,24,0,54,24,28,0,48,46,30,0,22,52,14,22,38,66,38,0,14,36,0,2,44,16,30,18,2,16,0,8,50,0,54,0,68,50,0,54,68,0,24,52,66,0,6,52,6,52,28,3988,68
458,2,64,42,14,0,58,0,0,40,52,32,42,56,56,50,36,66,0,20,12,56,10,34,18,6,26,14,56,0,22,30,32,4,6,0,20,16,0,4,36,48,28,32,0,24,22,28,0,14,0,0,30,26,40,0,30,0,56,58,40,12,0,0,48,40,34,18,50,0,0,0,62,0,56,66,56,58,62,0,6,54,14,2,0,24,42,16,34,0,42,32,22,48,40,24,20,56,52,22,28,50,40,40,32,22,30,56,14,22,32,58,36,0,26,56,0,40,34,10,36,28,0,20,0,0,48,0,50,0,66,56,0,0,66,0,14,56,64,0,6,54,24,0,26,3860,66
459,10,66,34,16,36,48,0,28,56,46,0,42,66,52,46,32,56,0,12,0,48,6,30,12,4,6,22,66,28,26,0,48,14,0,2,36,0,0,0,30,48,28,36,42,22,16,28,40,14,6,6,26,30,10,0,28,4,22,50,0,2,0,36,36,32,0,12,48,58,42,0,56,50,0,70,0,0,44,8,16,32,40,12,36,28,46,22,34,0,46,30,22,50,46,52,26,0,48,14,32,58,44,42,30,0,30,0,0,0,42,66,36,14,32,0,32,0,4,0,32,28,4,22,22,16,48,36,46,8,0,66,50,42,70,44,26,48,66,28,22,56,0,44,32,3892,70
460,34,58,20,0,56,42,0,0,68,36,0,48,60,50,46,28,50,0,16,0,48,10,30,16,0,18,36,68,26,14,2,58,8,0,8,48,10,4,10,50,52,30,38,0,26,24,30,50,0,2,10,38,24,58,24,40,0,58,50,50,30,60,0,26,28,0,4,0,0,52,0,56,58,0,50,0,68,0,6,24,14,36,10,50,48,36,0,38,42,50,30,16,48,52,48,20,0,52,0,26,58,52,36,30,0,0,50,16,18,0,68,28,0,24,0,40,0,0,8,38,28,6,24,8,10,46,50,0,4,68,68,52,34,0,50,24,50,0,0,4,0,50,36,24,3860,68
461,54,54,12,6,70,32,0,22,60,22,20,46,54,42,46,26,46,4,12,12,0,14,28,0,2,14,44,52,0,20,0,66,0,6,16,58,10,8,20,52,50,32,42,52,24,26,32,52,0,6,14,44,20,54,26,44,12,60,52,50,32,60,46,14,22,22,6,66,52,58,0,64,66,60,28,22,0,16,6,22,10,28,10,52,52,46,20,42,44,44,32,12,50,0,46,20,58,52,24,26,56,52,32,32,24,28,58,6,0,42,54,0,60,0,54,28,64,0,0,0,26,0,24,4,8,0,60,28,2,66,0,52,44,70,50,32,52,0,0,10,12,56,0,26,4284,70
